symbol,timestamp,open,high,low,close,adjusted close,volume,dividend amount
CPRT,2015-04-30,37.5800,38.2900,35.4800,35.5700,4.4463,5710300,0.0000
CPRT,2015-03-31,37.3700,38.2100,36.1900,37.5700,4.6963,7805235,0.0000
CPRT,2015-02-27,36.8200,38.5000,36.0800,37.4200,4.6775,8208814,0.0000
CPRT,2015-01-30,36.1000,37.2500,34.5400,36.6000,4.5750,9766701,0.0000
CPRT,2014-12-31,36.1100,37.7700,35.5000,36.4900,4.5613,10199678,0.0000
CPRT,2014-11-28,33.5200,37.8100,33.1400,36.3400,4.5425,7495254,0.0000
CPRT,2014-10-31,31.1900,33.7900,29.9301,33.4400,4.1800,19746790,0.0000
CPRT,2014-09-30,34.5400,34.9200,30.9600,31.3150,3.9144,16814650,0.0000
CPRT,2014-08-29,33.3400,34.8000,33.0000,34.4300,4.3037,8731600,0.0000
CPRT,2014-07-31,35.9300,36.6700,33.3700,33.3800,4.1725,8484700,0.0000
CPRT,2014-06-30,35.6300,36.8800,34.8800,35.9600,4.4950,10911600,0.0000
CPRT,2014-05-30,36.4600,37.1500,34.5400,35.5700,4.4463,8470700,0.0000
CPRT,2014-04-30,36.5000,37.5400,35.0100,36.2700,4.5338,9690500,0.0000
CPRT,2014-03-31,36.2600,37.1600,35.1600,36.3900,4.5488,10163700,0.0000
CPRT,2014-02-28,34.1100,37.0000,32.5900,36.4300,4.5537,16625100,0.0000
CPRT,2014-01-31,36.6500,36.9300,33.6260,34.2800,4.2850,10579500,0.0000
CPRT,2013-12-31,35.2400,36.8000,34.4300,36.6500,4.5812,13263300,0.0000
CPRT,2013-11-29,32.3300,34.7100,31.0800,34.4300,4.3037,21704300,0.0000
CPRT,2013-10-31,31.8800,33.5000,31.6500,32.2300,4.0287,19862000,0.0000
CPRT,2013-09-30,32.1200,34.7090,30.3800,31.7900,3.9737,25465600,0.0000
CPRT,2013-08-30,32.8100,33.5700,31.7100,31.7700,3.9712,7362300,0.0000
CPRT,2013-07-31,30.9000,32.9600,30.9000,32.5100,4.0637,11016200,0.0000
CPRT,2013-06-28,34.5400,35.8900,30.1100,30.8000,3.8500,25010400,0.0000
CPRT,2013-05-31,35.0600,38.2600,34.3400,34.3900,4.2988,21838800,0.0000
CPRT,2013-04-30,34.2100,35.2800,32.0000,35.2500,4.4062,14959100,0.0000
CPRT,2013-03-28,33.9700,34.9600,31.3000,34.2700,4.2838,23771800,0.0000
CPRT,2013-02-28,35.8300,36.9340,33.5000,34.1400,4.2675,22176600,0.0000
CPRT,2013-01-31,30.0000,37.4700,29.8100,35.9100,4.4887,16959300,0.0000
CPRT,2012-12-31,30.2500,30.6100,28.6700,29.5000,3.6875,9393700,0.0000
CPRT,2012-11-30,28.8500,30.7400,28.3900,30.1500,3.7687,15140000,0.0000
CPRT,2012-10-31,27.7100,28.8500,26.3500,28.7900,3.5987,12786600,0.0000
CPRT,2012-09-28,26.6600,28.9800,25.7400,27.7250,3.4656,16532400,0.0000
CPRT,2012-08-31,23.8200,26.8400,23.2800,26.7100,3.3388,10248700,0.0000
CPRT,2012-07-31,23.7500,25.5300,23.4060,23.7600,2.9700,8805500,0.0000
CPRT,2012-06-29,26.6000,26.6800,22.5900,23.6900,2.9613,17405000,0.0000
CPRT,2012-05-31,26.3600,27.8800,25.6200,27.1100,3.3887,13961700,0.0000
CPRT,2012-04-30,26.0800,26.7300,24.6000,26.4100,3.3013,9864900,0.0000
CPRT,2012-03-30,50.2400,53.6700,25.8900,26.0700,3.2588,5691400,0.0000
CPRT,2012-02-29,47.3300,51.2100,45.1500,49.7800,3.1113,5625600,0.0000
CPRT,2012-01-31,48.5000,49.0900,45.4400,47.0400,2.9400,4406600,0.0000
CPRT,2011-12-30,44.9000,48.1200,44.6600,47.8900,2.9931,6043800,0.0000
CPRT,2011-11-30,42.3700,45.1900,41.6400,44.9300,2.8081,6014400,0.0000
CPRT,2011-10-31,38.7800,45.0900,37.2800,43.5500,2.7219,7793100,0.0000
CPRT,2011-09-30,42.9700,43.4600,35.7500,39.1200,2.4450,9718300,0.0000
CPRT,2011-08-31,43.8500,44.0000,36.5400,43.0400,2.6900,8385500,0.0000
CPRT,2011-07-29,46.7200,47.9700,43.0510,43.4500,2.7156,5889000,0.0000
CPRT,2011-06-30,46.9800,47.1300,43.0300,46.6000,2.9125,12581100,0.0000
CPRT,2011-05-31,45.4200,47.1200,44.7300,47.0000,2.9375,6241500,0.0000
CPRT,2011-04-29,43.4200,45.6300,43.0850,45.3800,2.8363,6906100,0.0000
CPRT,2011-03-31,41.9000,43.4600,39.9600,43.3300,2.7081,8476500,0.0000
CPRT,2011-02-28,39.4800,42.1000,39.4700,42.0100,2.6256,8746300,0.0000
CPRT,2011-01-31,37.6100,40.8700,37.2700,39.2500,2.4531,29750304,0.0000
CPRT,2010-12-31,35.8100,37.6500,32.9900,37.3500,2.3344,18585400,0.0000
CPRT,2010-11-30,33.8600,36.2300,33.7500,35.4800,2.2175,7426300,0.0000
CPRT,2010-10-29,32.9700,34.5700,32.5300,33.8600,2.1162,12076300,0.0000
CPRT,2010-09-30,33.4200,36.7300,31.2800,32.9700,2.0606,12767500,0.0000
CPRT,2010-08-31,36.6500,36.6500,32.4300,33.0500,2.0656,5451300,0.0000
CPRT,2010-07-30,35.6100,37.5000,34.4700,36.4400,2.2775,5128800,0.0000
CPRT,2010-06-30,35.6600,37.7700,35.1000,35.8100,2.2381,7656100,0.0000
CPRT,2010-05-28,35.8800,37.8300,33.9600,35.9000,2.2437,8672200,0.0000
CPRT,2010-04-30,35.7100,36.1900,34.1400,35.6900,2.2306,6921900,0.0000
CPRT,2010-03-31,35.6600,37.0100,34.4500,35.6000,2.2250,7788400,0.0000
CPRT,2010-02-26,33.8200,36.6500,32.7700,35.6800,2.2300,5624100,0.0000
CPRT,2010-01-29,36.7300,36.9400,33.7300,33.7600,2.1100,4259000,0.0000
CPRT,2009-12-31,32.6400,37.1000,32.6400,36.6200,2.2887,8139400,0.0000
CPRT,2009-11-30,32.1900,34.1400,31.6300,32.4200,2.0263,6170700,0.0000
CPRT,2009-10-30,33.2000,34.0800,31.9500,32.1700,2.0106,8634300,0.0000
CPRT,2009-09-30,35.4900,38.4700,31.9300,33.2100,2.0756,19098900,0.0000
CPRT,2009-08-31,35.4400,37.0000,34.9200,35.3400,2.2088,6617300,0.0000
CPRT,2009-07-31,34.8300,35.5500,31.4000,35.3100,2.2069,11051600,0.0000
CPRT,2009-06-30,31.1100,36.0000,30.8300,34.6700,2.1669,12780600,0.0000
CPRT,2009-05-29,31.1500,32.0100,29.0200,30.6900,1.9181,12007600,0.0000
CPRT,2009-04-30,29.4500,32.7800,28.6600,31.3900,1.9619,10462600,0.0000
CPRT,2009-03-31,26.3100,32.0400,24.7500,29.6600,1.8538,28688900,0.0000
CPRT,2009-02-27,23.7700,28.0700,23.4800,27.0200,1.6887,17617600,0.0000
CPRT,2009-01-30,27.1400,28.3800,23.9400,24.0900,1.5056,13353900,0.0000
CPRT,2008-12-31,25.5700,28.1700,22.5400,27.1900,1.6994,27688800,0.0000
CPRT,2008-11-28,34.9000,36.5700,23.5100,26.6700,1.6669,20608600,0.0000
CPRT,2008-10-31,37.5100,39.3900,30.2100,34.9000,2.1812,26540200,0.0000
CPRT,2008-09-30,44.2500,46.9600,37.1800,38.0000,2.3750,15703600,0.0000
CPRT,2008-08-29,44.2400,45.8400,42.9300,44.0100,2.7506,7472400,0.0000
CPRT,2008-07-31,42.3000,45.0700,39.5000,43.8600,2.7412,17670000,0.0000
CPRT,2008-06-30,45.0000,49.3400,42.7800,42.8200,2.6763,20844100,0.0000
CPRT,2008-05-30,40.7600,45.6500,40.4500,45.0000,2.8125,10112100,0.0000
CPRT,2008-04-30,39.0000,41.8000,38.5500,40.8700,2.5544,9375400,0.0000
CPRT,2008-03-31,41.7500,42.8300,33.8100,38.7600,2.4225,25296400,0.0000
CPRT,2008-02-29,41.0300,42.7800,38.0200,41.6600,2.6037,10248600,0.0000
CPRT,2008-01-31,42.4600,42.9100,37.7500,40.8800,2.5550,14401500,0.0000
CPRT,2007-12-31,37.7000,43.2700,36.7300,42.5500,2.6594,11075000,0.0000
CPRT,2007-11-30,38.1700,38.4400,33.4400,37.3600,2.3350,8115600,0.0000
CPRT,2007-10-31,34.4000,38.5800,33.5900,38.3800,2.3988,13940700,0.0000
CPRT,2007-09-28,29.3700,34.7700,28.5900,34.3900,2.1494,6227400,0.0000
CPRT,2007-08-31,28.1100,30.6700,27.9000,29.3400,1.8337,8004000,0.0000
CPRT,2007-07-31,30.8600,31.3100,28.1100,28.1400,1.7588,7256100,0.0000
CPRT,2007-06-29,31.2300,31.4200,28.5200,30.5900,1.9119,14306300,0.0000
CPRT,2007-05-31,28.9400,31.3300,28.7900,31.1900,1.9494,5949000,0.0000
CPRT,2007-04-30,28.0000,29.4800,27.4200,28.9800,1.8113,10628600,0.0000
CPRT,2007-03-30,29.2300,29.8300,27.3600,28.0100,1.7506,14446900,0.0000
CPRT,2007-02-28,29.4600,30.4500,28.9500,29.4500,1.8406,5729100,0.0000
CPRT,2007-01-31,30.2950,31.4200,28.9900,29.4400,1.8400,6299100,0.0000
CPRT,2006-12-29,30.2100,30.9200,28.5900,30.0000,1.8750,6977300,0.0000
CPRT,2006-11-30,29.1500,30.3200,28.5200,30.2100,1.8881,6308700,0.0000
CPRT,2006-10-31,28.0700,30.3900,27.4100,28.9300,1.8081,15989400,0.0000
CPRT,2006-09-29,28.0800,29.3900,27.2100,28.1900,1.7619,6726600,0.0000
CPRT,2006-08-31,26.5100,28.2000,26.3100,28.0700,1.7544,6187400,0.0000
CPRT,2006-07-31,24.6300,27.4000,23.9200,26.6400,1.6650,7909400,0.0000
CPRT,2006-06-30,26.1900,27.0000,23.5100,24.5600,1.5350,9259000,0.0000
CPRT,2006-05-31,26.9700,27.9200,24.5500,27.4400,1.7150,7293500,0.0000
CPRT,2006-04-28,27.4400,27.7200,25.9400,26.8500,1.6781,5488900,0.0000
CPRT,2006-03-31,25.8300,27.8600,25.0700,27.4500,1.7156,8478800,0.0000
CPRT,2006-02-28,25.0600,27.2100,24.7000,25.8400,1.6150,7825900,0.0000
CPRT,2006-01-31,23.0800,25.2400,22.7200,25.1900,1.5744,9099400,0.0000
CPRT,2005-12-30,25.2500,25.8000,21.1400,23.0600,1.4412,14892900,0.0000
CPRT,2005-11-30,23.2000,25.8000,22.5600,25.1800,1.5737,11063900,0.0000
CPRT,2005-10-31,24.0600,24.3100,22.3000,23.3600,1.4600,9274000,0.0000
CPRT,2005-09-30,24.5000,24.8400,22.1100,23.8700,1.4919,9226900,0.0000
CPRT,2005-08-31,24.3400,25.5000,22.0000,24.6900,1.5431,8863400,0.0000
CPRT,2005-07-29,23.8600,25.5000,23.5800,24.4600,1.5288,5034700,0.0000
CPRT,2005-06-30,24.9500,26.2100,23.7400,23.8200,1.4888,10021600,0.0000
CPRT,2005-05-31,21.6500,25.9600,21.6500,24.7900,1.5494,8604200,0.0000
CPRT,2005-04-29,23.5100,24.1500,21.0000,21.6800,1.3550,6408800,0.0000
CPRT,2005-03-31,23.4500,25.9900,23.0000,23.5600,1.4725,9078000,0.0000
CPRT,2005-02-28,22.8700,24.2300,22.2200,23.3000,1.4563,6328200,0.0000
CPRT,2005-01-31,27.0000,27.0100,22.0100,22.9800,1.4363,7402000,0.0000
CPRT,2004-12-31,23.6600,27.3300,23.3600,26.3200,1.6450,13305200,0.0000
CPRT,2004-11-30,18.4000,23.2000,18.4000,21.6000,1.3500,11151300,0.0000
CPRT,2004-10-29,18.9600,19.4800,18.1400,18.5800,1.1612,13552600,0.0000
CPRT,2004-09-30,21.8000,22.7400,17.6980,18.9300,1.1831,20387000,0.0000
CPRT,2004-08-31,22.4000,23.4000,20.0800,21.7200,1.3575,11552000,0.0000
CPRT,2004-07-30,28.0000,28.1100,21.1000,22.2500,1.3906,15153100,0.0000
CPRT,2004-06-30,24.8000,33.1100,23.2800,26.7000,1.6687,24269500,0.0000
CPRT,2004-05-28,18.8400,26.3900,17.0400,24.5000,1.5312,19230100,0.0000
CPRT,2004-04-30,22.5000,22.5600,18.8300,18.9500,1.1844,11148900,0.0000
CPRT,2004-03-31,19.7000,22.0600,18.8600,21.7300,1.3581,15546400,0.0000
CPRT,2004-02-27,17.0300,19.7200,14.8600,19.6400,1.2275,10440000,0.0000
CPRT,2004-01-30,16.6600,18.5000,16.2200,16.8500,1.0531,11382800,0.0000
CPRT,2003-12-31,12.1100,16.9760,11.4400,16.6000,1.0375,17703400,0.0000
CPRT,2003-11-28,12.5400,12.9600,11.7700,12.0000,0.7500,6567100,0.0000
CPRT,2003-10-31,10.8800,13.2700,10.6600,12.4700,0.7794,12424700,0.0000
CPRT,2003-09-30,10.1000,11.1600,9.9500,10.8600,0.6787,9048700,0.0000
CPRT,2003-08-29,9.3000,10.1800,8.3000,10.0500,0.6281,10217700,0.0000
CPRT,2003-07-31,9.5000,10.0000,8.9600,9.3800,0.5863,9608900,0.0000
CPRT,2003-06-30,8.9100,10.6000,8.9100,9.5800,0.5988,12980100,0.0000
CPRT,2003-05-30,8.3600,9.2800,8.1700,8.9800,0.5613,9977700,0.0000
CPRT,2003-04-30,7.7400,8.6900,7.5400,8.4000,0.5250,12504200,0.0000
CPRT,2003-03-31,7.7400,8.1000,6.9900,7.6800,0.4800,13932300,0.0000
CPRT,2003-02-28,10.4000,10.4900,7.0400,7.8100,0.4881,26861100,0.0000
CPRT,2003-01-31,11.9100,12.6200,10.0800,10.2800,0.6425,10689200,0.0000
CPRT,2002-12-31,12.0900,12.7400,11.0600,11.8400,0.7400,9287600,0.0000
CPRT,2002-11-29,10.8500,12.8500,10.1800,12.0900,0.7556,9436200,0.0000
CPRT,2002-10-31,10.8600,11.4900,9.7620,10.6700,0.6669,16287200,0.0000
CPRT,2002-09-30,13.9500,14.8900,8.7500,10.8500,0.6781,29818500,0.0000
CPRT,2002-08-30,13.3000,14.5200,11.2300,14.0700,0.8794,15789200,0.0000
CPRT,2002-07-31,16.2400,16.5300,11.7300,13.3000,0.8313,13823000,0.0000
CPRT,2002-06-28,16.3900,17.2200,15.6400,16.2300,1.0144,10914600,0.0000
CPRT,2002-05-31,15.4800,17.8000,14.3300,16.4300,1.0269,19914400,0.0000
CPRT,2002-04-30,18.1000,19.6500,14.6200,15.3900,0.9619,20356500,0.0000
CPRT,2002-03-28,17.3000,18.3500,15.4000,17.9400,1.1213,26840400,0.0000
CPRT,2002-02-28,23.8500,24.2000,16.8100,17.3900,1.0869,17283400,0.0000
CPRT,2002-01-31,36.5500,38.0300,20.8000,22.6000,1.4125,21443401,0.0000
CPRT,2001-12-31,34.7000,38.7400,32.6200,36.3700,1.5154,11521403,0.0000
CPRT,2001-11-30,29.7500,36.1500,29.0600,34.2800,1.4283,17202137,0.0000
CPRT,2001-10-31,28.2900,35.5000,27.7800,29.3500,1.2229,19086803,0.0000
CPRT,2001-09-28,24.8500,28.6900,21.7700,28.0100,1.1671,9098402,0.0000
CPRT,2001-08-31,28.4500,28.8500,22.3000,24.6300,1.0263,7937470,0.0000
CPRT,2001-07-31,29.5000,30.2000,25.9100,28.3800,1.1825,7832938,0.0000
CPRT,2001-06-29,24.7000,31.0000,22.3000,29.2500,1.2188,21497871,0.0000
CPRT,2001-05-31,23.0900,24.9400,21.4500,24.0000,1.0000,7594605,0.0000
CPRT,2001-04-30,20.4400,24.1200,19.5000,22.9100,0.9546,6320138,0.0000
CPRT,2001-03-30,18.7500,21.9400,17.5500,20.4900,0.8538,5576871,0.0000
CPRT,2001-02-28,18.7500,21.0000,17.5000,18.9400,0.7892,2177203,0.0000
CPRT,2001-01-31,20.4800,20.7500,16.2500,18.8100,0.7837,5138069,0.0000
CPRT,2000-12-29,17.1900,22.3800,17.0000,21.5000,0.8958,6072604,0.0000
CPRT,2000-11-30,14.9400,18.3800,14.4500,17.0000,0.7083,2871203,0.0000
CPRT,2000-10-31,13.6600,15.3100,12.0000,15.0600,0.6275,3467470,0.0000
CPRT,2000-09-29,17.2200,17.2500,13.8800,13.8800,0.5783,2508203,0.0000
CPRT,2000-08-31,13.5600,17.1900,12.8800,16.9400,0.7058,3199737,0.0000
CPRT,2000-07-31,16.0000,16.3800,12.3800,13.2500,0.5521,6559670,0.0000
CPRT,2000-06-30,17.5600,20.0000,15.5000,16.0000,0.6667,3973738,0.0000
CPRT,2000-05-31,17.0600,19.0000,16.6300,17.7500,0.7396,2731670,0.0000
CPRT,2000-04-28,17.7500,19.5000,16.3800,17.2500,0.7188,2260070,0.0000
CPRT,2000-03-31,20.9100,21.3100,15.0000,17.5000,0.7292,6734071,0.0000
CPRT,2000-02-29,17.7500,23.7500,17.2500,21.0300,0.8762,4924403,0.0000
CPRT,2000-01-31,43.1200,43.9400,15.5000,17.0000,0.7083,3012967,0.0000
CPRT,1999-12-31,25.2500,51.7500,25.0000,43.5000,0.9062,4404900,0.0000
AAPL,2023-08-31,196.2350,196.7300,171.9600,187.8700,187.8700,1323817340,0.2400
AAPL,2023-07-31,193.7800,198.2300,186.6000,196.4500,196.1852,996368613,0.0000
AAPL,2023-06-30,177.7000,194.4800,176.9306,193.9700,193.7085,1297863403,0.0000
AAPL,2023-05-31,169.2800,179.3500,164.3100,177.2500,177.0111,1275052503,0.2400
AAPL,2023-04-28,164.2700,169.8500,159.7800,169.6800,169.2159,967580718,0.0000
AAPL,2023-03-31,146.8300,165.0000,143.9000,164.9000,164.4490,1520461315,0.0000
AAPL,2023-02-28,143.9700,157.3800,141.3200,147.4100,147.0068,1307294493,0.2300
AAPL,2023-01-31,130.2800,147.2300,124.1700,144.2900,143.6765,1443652725,0.0000
AAPL,2022-12-30,148.2100,150.9199,125.8700,129.9300,129.3776,1675731304,0.0000
AAPL,2022-11-30,155.0800,155.4500,134.3800,148.0300,147.4006,1724948219,0.2300
AAPL,2022-10-31,138.2100,157.5000,134.3700,153.3400,152.4347,1868381344,0.0000
AAPL,2022-09-30,156.6400,164.2600,138.0000,138.2000,137.3841,2083968147,0.0000
AAPL,2022-08-31,161.0100,176.1500,157.1400,157.2200,156.2918,1509735435,0.2300
AAPL,2022-07-29,136.0400,163.6300,135.6600,162.5100,161.3262,1447364668,0.0000
AAPL,2022-06-30,149.9000,151.7400,129.0400,136.7200,135.7240,1749297959,0.0000
AAPL,2022-05-31,156.7100,166.4800,132.6100,148.8400,147.7557,2400305601,0.2300
AAPL,2022-04-29,174.0300,178.4900,155.3800,157.6500,156.2730,1683547838,0.0000
AAPL,2022-03-31,164.6950,179.6100,150.1000,174.6100,173.0849,2171827429,0.0000
