symbol,timestamp,open,high,low,close,adjusted close,volume,dividend amount
CVX,2014-07-31,130.9400,135.1000,128.0300,129.2400,87.3684,101737500,0.0000
CVX,2014-06-30,122.9300,133.5700,121.7200,130.5500,88.2540,132581600,0.0000
CVX,2014-05-30,125.6600,126.7800,121.6500,122.7900,83.0081,103880000,1.0700
CVX,2014-04-30,119.1500,127.2700,116.5000,125.5200,84.1266,130384400,0.0000
CVX,2014-03-31,114.7900,119.6200,113.6800,118.9100,79.6964,131053700,0.0000
CVX,2014-02-28,112.3500,116.7400,109.2700,115.3300,77.2970,144016100,1.0000
CVX,2014-01-31,124.4600,125.3200,111.1100,111.6300,74.1552,131342300,0.0000
CVX,2013-12-31,122.8700,125.6500,118.2500,124.9100,82.9771,116195800,0.0000
CVX,2013-11-29,119.0400,124.1900,117.0000,122.4400,81.3363,120679900,1.0000
CVX,2013-10-31,121.2700,122.0100,114.4400,119.9600,79.0278,141320900,0.0000
CVX,2013-09-30,121.3400,126.4300,119.0100,121.5000,80.0424,102704300,0.0000
CVX,2013-08-30,126.4900,126.6600,117.2200,120.4300,79.3375,114101300,1.0000
CVX,2013-07-31,118.3500,127.8300,118.0000,125.8900,82.2504,104612700,0.0000
CVX,2013-06-28,122.3500,124.1200,116.0200,118.3400,77.3176,123699600,0.0000
CVX,2013-05-31,121.2500,127.4000,120.0500,122.7500,80.1989,155415300,1.0000
CVX,2013-04-30,118.9900,122.0100,114.1200,122.0100,79.0726,132668800,0.0000
CVX,2013-03-28,116.7300,121.5600,115.9500,118.8200,77.0052,114533700,0.0000
CVX,2013-02-28,115.8400,117.8900,113.5000,117.1500,75.9229,100812400,0.9000
CVX,2013-01-31,110.2700,117.5000,108.7400,115.1500,74.0499,119425000,0.0000
CVX,2012-12-31,106.0000,111.1100,103.9400,108.1400,69.5420,125418100,0.0000
CVX,2012-11-30,110.0200,111.6915,100.6600,105.6900,67.9664,128417700,0.9000
CVX,2012-10-31,116.9200,118.3800,109.0300,110.2407,70.2758,129445500,0.0000
CVX,2012-09-28,112.0300,118.5300,110.5900,116.5600,74.3042,117894900,0.0000
CVX,2012-08-31,109.7200,113.8700,108.4700,112.1600,71.4993,112997400,0.9000
CVX,2012-07-31,105.5900,110.8200,103.2900,109.5800,69.3006,134265900,0.0000
CVX,2012-06-29,96.6500,105.5100,95.7300,105.5000,66.7203,157272500,0.0000
CVX,2012-05-31,106.7400,108.7900,96.6800,98.3100,62.1732,162164600,0.9000
CVX,2012-04-30,106.8500,108.7900,100.5100,106.5600,66.7901,119736700,0.0000
CVX,2012-03-30,109.1700,112.2800,104.8500,107.2100,67.1976,146979700,0.0000
CVX,2012-02-29,104.4200,110.9200,102.6800,109.1200,68.3947,130980800,0.8100
CVX,2012-01-31,108.7400,110.9900,102.0800,103.1200,64.1392,157208700,0.0000
CVX,2011-12-30,102.8200,108.4900,99.3200,106.4000,66.1793,159952000,0.0000
CVX,2011-11-30,101.4700,109.0000,92.2900,102.8200,63.9526,224716300,0.8100
CVX,2011-10-31,91.9300,110.0100,86.6800,105.0500,64.8201,207893500,0.0000
CVX,2011-09-30,99.0100,100.5800,88.5600,92.5900,57.1317,233101200,0.0000
CVX,2011-08-31,106.0800,106.1300,87.3000,98.8400,60.9882,314157800,0.7800
CVX,2011-07-29,102.7100,109.7500,102.0100,104.0200,63.6760,142457300,0.0000
CVX,2011-06-30,104.7300,104.9500,97.0000,102.8400,62.9537,175644000,0.0000
CVX,2011-05-31,109.4800,109.5799,99.6100,104.9100,64.2209,170799200,0.7800
CVX,2011-04-29,108.2900,109.9400,103.0400,109.4400,66.4775,132781700,0.0000
CVX,2011-03-31,104.0700,109.6500,97.6000,107.4900,65.2930,206698800,0.0000
CVX,2011-02-28,95.6300,103.9400,95.1700,103.7500,63.0212,181393300,0.7200
CVX,2011-01-31,91.6600,95.1900,90.1200,94.9300,57.2386,150552000,0.0000
CVX,2010-12-31,82.1500,92.3900,81.7500,91.2500,55.0197,157936600,0.0000
CVX,2010-11-30,83.1500,86.1900,80.4100,80.9700,48.8213,213965000,0.7200
CVX,2010-10-29,81.8900,85.7900,80.6820,82.6000,49.3731,177635700,0.0000
CVX,2010-09-30,75.3600,82.1900,75.2400,81.0500,48.4466,168273400,0.0000
CVX,2010-08-31,77.6200,79.4800,72.5700,74.0800,44.2804,197948600,0.7200
CVX,2010-07-30,68.1900,76.3700,66.8300,76.2100,45.1357,233122800,0.0000
CVX,2010-06-30,73.5600,77.2500,67.8000,67.8600,40.1904,295860300,0.0000
CVX,2010-05-28,81.9600,83.4100,70.8000,73.8700,43.7498,298278800,0.7200
CVX,2010-04-30,76.4000,83.1400,76.3400,81.4400,47.7905,207104600,0.0000
CVX,2010-03-31,72.6300,76.1400,72.3900,75.8300,44.4985,215133500,0.0000
CVX,2010-02-26,72.7000,74.5800,69.5500,72.3000,42.4270,229392800,0.6800
CVX,2010-01-29,78.2000,81.0900,71.7500,72.1200,41.9199,207150500,0.0000
CVX,2009-12-31,79.1000,79.4150,76.1900,76.9900,44.7506,164806800,0.0000
CVX,2009-11-30,76.8600,79.8200,75.5600,78.0400,45.3610,179018400,0.6800
CVX,2009-10-30,70.4000,78.5000,67.8700,76.5400,44.1075,220554700,0.0000
CVX,2009-09-30,69.6900,73.3700,67.9600,70.4300,40.5865,195315600,0.0000
CVX,2009-08-31,70.2600,71.5000,66.0600,69.9400,40.3042,200750700,0.6800
CVX,2009-07-31,66.9300,69.6900,60.8800,69.4700,39.6286,249912200,0.0000
CVX,2009-06-30,67.8000,72.7500,65.2200,66.2500,37.7918,279382000,0.0000
CVX,2009-05-29,66.0600,70.9400,63.5700,66.6700,38.0314,246228400,0.6500
CVX,2009-04-30,66.0000,71.2900,63.0600,66.1000,37.3379,257762000,0.0000
CVX,2009-03-31,59.3700,70.9200,56.1200,67.2400,37.9818,388024700,0.0000
CVX,2009-02-27,69.8200,75.5600,60.5700,60.7100,34.2932,306343300,0.6500
CVX,2009-01-30,74.2300,78.4500,68.0000,70.5200,39.4674,299215300,0.0000
CVX,2008-12-31,76.5000,81.9200,68.2200,73.9700,41.3982,392060500,0.0000
CVX,2008-11-28,73.4400,80.0000,64.2700,79.0100,44.2189,404340000,0.6500
CVX,2008-10-31,81.5100,83.7000,55.5000,74.6000,41.3807,559132000,0.0000
CVX,2008-09-30,84.4900,89.7500,77.5000,82.4800,45.7518,359297300,0.0000
CVX,2008-08-29,83.9800,89.1000,80.8500,86.3200,47.8818,265905400,0.6500
CVX,2008-07-31,98.2600,100.0000,81.4600,84.5600,46.5464,350454500,0.0000
CVX,2008-06-30,98.8200,102.1500,95.5300,99.1300,54.5665,272784700,0.0000
CVX,2008-05-30,94.8600,104.6300,93.4300,99.1500,54.5776,278381200,0.6500
CVX,2008-04-30,85.3200,97.2800,84.5700,96.1500,52.5792,236055600,0.0000
CVX,2008-03-31,87.0700,89.0000,80.8700,85.3600,46.6787,256239300,0.0000
CVX,2008-02-29,84.9300,89.2900,76.5100,86.6600,47.3896,244762400,0.5800
CVX,2008-01-31,94.3000,95.2100,76.4000,83.2500,45.2056,280771300,0.0000
CVX,2007-12-31,87.5500,95.2000,86.7400,93.3300,50.6791,161828900,0.0000
CVX,2007-11-30,90.0500,91.4800,81.9200,87.7700,47.6600,230790200,0.5800
CVX,2007-10-31,93.3000,94.5300,86.7200,91.5100,49.3586,212337600,0.0000
CVX,2007-09-28,87.1900,95.5000,85.9100,93.5800,50.4751,184632700,0.0000
CVX,2007-08-31,85.2600,89.5000,78.2500,87.7600,47.3359,292087500,0.5800
CVX,2007-07-31,84.7000,95.0000,83.6000,85.2600,45.6595,235495900,0.0000
CVX,2007-06-29,81.9000,85.1900,79.1200,84.2400,45.1133,195062800,0.0000
CVX,2007-05-31,77.9900,83.5600,77.4200,81.4900,43.6406,204363600,0.5800
CVX,2007-04-30,74.0600,79.0700,74.0500,77.7900,41.3619,181481200,0.0000
CVX,2007-03-30,67.3200,74.9800,64.9900,73.9600,39.3255,236539500,0.0000
CVX,2007-02-28,73.2500,74.9600,68.0200,68.5200,36.4330,183737800,0.5200
CVX,2007-01-31,73.2200,73.4400,68.4800,72.8800,38.4741,192732400,0.0000
CVX,2006-12-29,72.3300,76.2000,71.8300,73.5300,38.8172,152610700,0.0000
CVX,2006-11-30,67.2000,72.9600,66.5100,72.3200,38.1785,185434400,0.5200
CVX,2006-10-31,64.9000,68.5000,62.2200,67.2000,35.2138,198843400,0.0000
CVX,2006-09-29,64.7200,67.1500,60.7200,64.8600,33.9876,196629800,0.0000
CVX,2006-08-31,65.7500,68.2400,64.1500,64.4000,33.7465,182220800,0.5200
CVX,2006-07-31,62.3000,68.4700,62.2600,65.7800,34.1978,187025100,0.0000
CVX,2006-06-30,59.7900,62.9800,55.4100,62.0600,32.2639,220819100,0.0000
CVX,2006-05-31,61.5900,63.6500,56.6300,59.7900,31.0837,221284800,0.5200
CVX,2006-04-28,58.3500,61.9400,58.0000,61.0200,31.4457,152213700,0.0000
CVX,2006-03-31,56.7200,59.2900,53.7600,57.9700,29.8740,208380900,0.0000
CVX,2006-02-28,59.3800,59.8000,55.4100,56.4800,29.1061,188484800,0.4500
CVX,2006-01-31,57.2500,62.7200,57.0600,59.3800,30.3554,199250500,0.0000
CVX,2005-12-30,57.7000,60.5000,55.4400,56.7700,29.0212,161895300,0.0000
CVX,2005-11-30,57.0700,59.5800,55.0000,57.3100,29.2972,181413600,0.4500
CVX,2005-10-31,65.2500,65.4900,54.8000,57.0700,28.9466,239734300,0.0000
CVX,2005-09-30,63.0000,65.9800,61.6700,64.7300,32.8319,172013300,0.0000
CVX,2005-08-31,58.1100,63.1300,57.7900,61.4000,31.1429,212698500,0.4500
CVX,2005-07-29,56.3500,59.6700,56.1100,58.0100,29.2031,132757200,0.0000
CVX,2005-06-30,54.1700,59.4800,53.8000,55.9200,28.1509,182043800,0.0000
CVX,2005-05-31,51.9500,56.3300,49.8100,53.7800,27.0736,175197700,0.4500
CVX,2005-04-29,59.1800,59.4200,50.6500,52.0000,25.9507,223928100,0.0000
CVX,2005-03-31,62.0800,62.1300,56.7400,58.3100,29.0997,178182000,0.0000
CVX,2005-02-28,54.6500,63.1500,54.6300,62.0800,30.9811,113560400,0.4000
CVX,2005-01-31,52.4600,54.5500,50.4000,54.4000,26.9628,108787600,0.0000
CVX,2004-12-31,54.6900,54.9000,50.9900,52.5100,26.0260,116209000,0.0000
CVX,2004-11-30,53.0600,55.2100,51.8000,54.6000,27.0619,116588100,0.4000
CVX,2004-10-29,53.6100,56.0700,51.9100,53.0600,26.0999,113139200,0.0000
CVX,2004-09-30,97.6000,101.4500,50.2700,53.6400,26.3852,114212350,0.0000
CVX,2004-08-31,95.6500,98.8500,92.4200,97.5000,23.9799,71233700,0.8000
CVX,2004-07-30,94.0500,96.5000,92.7500,95.6500,23.3266,54364700,0.0000
CVX,2004-06-30,90.8100,95.0000,89.5300,94.1100,22.9511,65948800,0.0000
CVX,2004-05-28,91.6100,94.6500,88.0200,90.4000,22.0463,67610500,0.7300
CVX,2004-04-30,87.9500,94.1600,87.9000,91.5000,22.1380,64143000,0.0000
CVX,2004-03-31,88.7500,91.4200,84.3400,87.7800,21.2380,62504600,0.0000
CVX,2004-02-27,86.3200,88.9900,84.2700,88.3500,21.3759,42584700,0.7300
CVX,2004-01-30,86.4800,88.5200,83.9900,86.3500,20.7172,58910000,0.0000
CVX,2003-12-31,76.6200,86.9900,75.2500,86.3900,20.7268,59434000,0.0000
CVX,2003-11-28,74.5500,75.8500,71.1400,75.1000,18.0181,44025100,0.7300
CVX,2003-10-31,71.6000,75.0000,71.0000,74.3000,17.6526,57883600,0.0000
CVX,2003-09-30,72.9800,74.5600,70.7000,71.4500,16.9755,52694200,0.0000
CVX,2003-08-29,72.2900,74.2905,70.0500,72.8700,17.3129,49473100,0.7300
CVX,2003-07-31,72.2000,73.5800,70.9000,72.1100,16.9623,55108500,0.0000
CVX,2003-06-30,71.5000,76.2300,71.0300,72.2000,16.9835,60865500,0.0000
CVX,2003-05-30,63.1500,71.4000,62.1300,70.9400,16.6871,82379200,0.7000
CVX,2003-04-30,64.8100,65.9500,62.5200,62.8100,14.6222,62981400,0.0000
CVX,2003-03-31,64.5300,66.6500,61.7000,64.6500,15.0505,75873100,0.0000
CVX,2003-02-28,64.4100,66.0200,62.2200,64.1700,14.9388,57279500,0.7000
CVX,2003-01-31,67.2000,70.4000,61.3100,64.4000,14.8278,75309500,0.0000
CVX,2002-12-31,67.2000,69.1300,65.7300,66.4800,15.3067,56845700,0.0000
CVX,2002-11-29,67.7500,69.6500,65.4100,67.0300,15.4333,68286900,0.7000
CVX,2002-10-31,69.8500,75.4300,66.3000,67.6300,15.4110,77028300,0.0000
CVX,2002-09-30,75.2500,76.5000,68.2000,69.2500,15.7801,56431700,0.0000
CVX,2002-08-30,73.7500,80.0000,67.6000,76.6300,17.4618,63834000,0.7000
CVX,2002-07-31,88.5000,88.9300,65.6400,75.0000,16.9381,93704300,0.0000
CVX,2002-06-28,87.9500,88.7500,85.0000,88.5000,19.9869,51228900,0.0000
CVX,2002-05-31,86.7200,90.5000,86.4500,87.2500,19.7046,52507400,0.7000
CVX,2002-04-30,90.6900,91.0400,83.5500,86.7100,19.4282,52917700,0.0000
CVX,2002-03-28,84.4400,91.6000,84.2000,90.2700,20.2259,50053300,0.0000
CVX,2002-02-28,85.6000,85.6000,80.8000,84.4400,18.9196,50744600,0.7000
CVX,2002-01-31,89.6100,90.5000,81.1000,83.8000,18.6181,57956400,0.0000
CVX,2001-12-31,86.9100,91.0500,83.5800,89.6100,19.9090,51142600,0.0000
CVX,2001-11-30,88.5500,90.2200,82.0000,85.0100,18.8870,66422300,0.7000
CVX,2001-10-31,83.8500,93.7700,82.0800,88.5500,19.5158,81474500,0.0000
CVX,2001-09-28,91.1000,93.3100,78.6000,84.7500,18.6783,62317100,0.0000
CVX,2001-08-31,91.5500,93.6100,89.4000,90.7500,20.0006,52870200,0.6500
CVX,2001-07-31,90.4900,92.5400,84.7500,91.3900,20.0019,53206900,0.0000
CVX,2001-06-29,96.5000,98.4000,87.9400,90.5000,19.8071,51531400,0.0000
CVX,2001-05-31,95.7100,98.4900,90.6700,96.0500,21.0218,48613600,0.6500
CVX,2001-04-30,87.8000,97.9400,84.5900,96.5600,20.9902,52235200,0.0000
CVX,2001-03-30,85.6600,93.4500,85.3300,87.8000,19.0859,58937800,0.0000
CVX,2001-02-28,83.2800,87.4900,81.5600,85.6600,18.6207,41100000,0.6500
CVX,2001-01-31,85.1900,86.9400,78.4400,83.2800,17.9673,47956000,0.0000
CVX,2000-12-29,82.4400,86.9400,78.1900,84.4400,18.2176,40283300,0.0000
CVX,2000-11-30,82.7500,86.0000,80.3100,81.8800,17.6653,32845800,0.6500
CVX,2000-10-31,86.1900,88.9400,78.5000,82.1300,17.5831,53643700,0.0000
CVX,2000-09-29,84.6900,92.3100,81.5600,85.2500,18.2510,38001600,0.0000
CVX,2000-08-31,78.5000,89.6900,77.6300,84.5200,18.0947,31569800,0.6500
CVX,2000-07-31,85.0000,87.5600,76.8800,78.9800,16.7805,33441800,0.0000
CVX,2000-06-30,92.4400,94.6900,84.5600,84.8100,18.0191,35607800,0.0000
CVX,2000-05-31,85.5000,94.8800,85.5000,92.3800,19.6275,30692800,0.6500
CVX,2000-04-28,92.6300,93.7500,82.3100,85.1300,17.9593,31502600,0.0000
CVX,2000-03-31,74.5600,94.2500,72.6300,92.4400,19.5014,51176100,0.0000
CVX,2000-02-29,83.3800,84.4400,69.9400,74.6900,15.7568,42961800,0.6500
CVX,2000-01-31,85.8800,90.8800,80.7500,83.6300,17.4967,37687500,0.0000
CVX,1999-12-31,88.7500,92.7500,83.9400,86.6300,18.1243,27654000,0.0000
CSCO,2023-09-01,57.3900,58.1850,57.3900,57.8400,57.8400,14080410,0.0000
CSCO,2023-08-31,52.5700,57.5286,52.2400,57.3500,57.3500,428234741,0.0000
CSCO,2023-07-31,51.3600,53.8850,50.0550,52.0400,52.0400,383585699,0.3900
CSCO,2023-06-30,49.7600,52.4050,49.1400,51.7400,51.3512,362630796,0.0000
CSCO,2023-05-31,47.2000,50.4850,45.5550,49.6700,49.2968,448969695,0.0000
CSCO,2023-04-28,52.0600,52.5600,45.9700,47.2500,46.8949,349947842,0.3900
CSCO,2023-03-31,48.4400,52.3500,48.0200,52.2750,51.4946,426800658,0.0000
CSCO,2023-02-28,48.3900,51.7400,46.4300,48.4200,47.6972,388513182,0.0000
CSCO,2023-01-31,47.8600,49.4300,45.6700,48.6700,47.9434,327369868,0.3800
CSCO,2022-12-30,49.8800,50.7100,46.6850,47.6400,46.5568,376150505,0.0000
CSCO,2022-11-30,45.5800,49.8300,43.3900,49.7200,48.5895,424025172,0.0000
CSCO,2022-10-31,40.6700,45.7100,38.6050,45.4300,44.3970,414718420,0.3800
CSCO,2022-09-30,44.5700,46.7300,39.9600,40.0000,38.7385,408624700,0.0000
CSCO,2022-08-31,45.0600,50.0000,44.5400,44.7200,43.3096,429685267,0.0000
CSCO,2022-07-29,42.5200,45.8650,40.8200,45.3700,43.9391,368442162,0.3800
CSCO,2022-06-30,45.5500,46.0900,42.1900,42.6400,40.9246,491033981,0.0000
CSCO,2022-05-31,49.3400,51.6550,41.0200,45.0500,43.2376,645217925,0.0000
CSCO,2022-04-29,56.1700,56.1900,48.8700,48.9800,47.0095,383083928,0.3800
CSCO,2022-03-31,55.5300,57.0000,53.6800,55.7600,53.1490,498584499,0.0000
CSCO,2022-02-28,55.4500,57.6900,52.7000,55.7700,53.1586,419282627,0.0000
CSCO,2022-01-31,62.9000,63.3500,53.4450,55.6700,53.0632,480390842,0.3700
CSCO,2021-12-31,55.5300,64.2850,54.9300,63.3700,60.0400,471705076,0.0000
CSCO,2021-11-30,55.8691,58.6250,51.0800,54.8400,51.9582,509722580,0.0000
CSCO,2021-10-29,54.6000,56.7200,52.9800,55.9700,53.0289,295650251,0.3700
CSCO,2021-09-30,59.0200,59.7200,54.4100,54.4300,51.2203,371826187,0.0000
CSCO,2021-08-31,55.5972,60.2700,54.5900,59.0200,55.5397,341839546,0.0000
CSCO,2021-07-30,53.0500,55.6500,52.3400,55.3700,52.1049,312227085,0.3700
CSCO,2021-06-30,52.9600,55.3500,51.8800,53.0000,49.5323,361113849,0.0000
CSCO,2021-05-28,51.2100,54.1400,50.1000,52.9000,49.4389,465869616,0.0000
CSCO,2021-04-30,51.7500,53.1800,50.4100,50.9100,47.5791,349594518,0.3700
CSCO,2021-03-31,45.2200,52.9399,44.1500,51.7100,47.9880,580034496,0.0000
CSCO,2021-02-26,44.9200,49.3400,44.6600,44.8700,41.6403,396294380,0.0000
CSCO,2021-01-29,44.3100,46.4600,43.3500,44.5800,41.3712,400891628,0.3600
CSCO,2020-12-31,43.0100,45.5700,43.0100,44.7500,41.1916,380924324,0.0000
CSCO,2020-11-30,36.1900,43.0500,35.6700,43.0200,39.5992,535249507,0.0000
CSCO,2020-10-30,39.1000,40.6100,35.2800,35.9000,33.0453,511049065,0.3600
CSCO,2020-09-30,42.0000,42.6900,37.6000,39.3900,35.9245,549588991,0.0000
CSCO,2020-08-31,47.1400,48.4500,41.4500,42.2200,38.5055,481340734,0.0000
CSCO,2020-07-31,46.5400,47.7000,45.2000,47.1000,42.9562,389434785,0.3600
CSCO,2020-06-30,47.1500,48.2900,43.6400,46.6400,42.2037,571357284,0.0000
CSCO,2020-05-29,41.7200,47.8200,40.4900,47.8200,43.2714,491494698,0.0000
CSCO,2020-04-30,38.1700,43.6300,37.4700,42.3800,38.3489,488984888,0.3600
CSCO,2020-03-31,40.1500,41.9000,32.4000,39.3100,35.2520,991866943,0.0000
CSCO,2020-02-28,46.4000,50.2800,38.3500,39.9300,35.8080,560766081,0.0000
CSCO,2020-01-31,48.0600,49.5400,45.8400,45.9700,41.2245,378786728,0.3500
CSCO,2019-12-31,45.2500,48.3700,43.4000,47.9600,42.7004,425388995,0.0000
CSCO,2019-11-29,46.8500,48.9800,44.4400,45.3100,40.3411,439345763,0.0000
CSCO,2019-10-31,49.6500,49.8700,45.5500,47.5100,42.2998,408352290,0.3500
CSCO,2019-09-30,46.6300,50.3000,46.2000,49.4100,43.6667,375775312,0.0000
CSCO,2019-08-30,55.8400,56.8900,46.0000,46.8100,41.3689,512206384,0.0000
CSCO,2019-07-31,55.2600,58.2600,54.2300,55.4000,48.9604,325949975,0.3500
CSCO,2019-06-28,52.0500,58.1500,51.4900,54.7300,48.0704,535912766,0.0000
CSCO,2019-05-31,56.0000,56.8300,51.0600,52.0300,45.6989,514801530,0.0000
CSCO,2019-04-30,54.4800,57.5300,54.3900,55.9500,49.1419,349640455,0.3500
CSCO,2019-03-29,52.0000,54.2300,50.5100,53.9900,47.1213,432724794,0.0000
CSCO,2019-02-28,47.3700,51.9600,46.3000,51.7700,45.1838,426421820,0.0000
CSCO,2019-01-31,42.2800,47.3800,40.9600,47.2900,41.2737,442761320,0.3300
CSCO,2018-12-31,48.3200,49.1400,40.2500,43.3300,37.5161,606736218,0.0000
CSCO,2018-11-30,45.6700,48.4400,44.0800,47.8700,41.4469,526860347,0.0000
CSCO,2018-10-31,49.0000,49.4700,42.9400,45.7500,39.6114,549747313,0.3300
CSCO,2018-09-28,47.8400,49.0600,46.4400,48.6500,41.8369,365543875,0.0000
CSCO,2018-08-31,41.9900,47.8300,41.2000,47.7700,41.0801,441384346,0.0000
CSCO,2018-07-31,42.5600,43.8300,40.9400,42.2900,36.3675,450520168,0.3300
CSCO,2018-06-29,42.9100,44.8100,41.8100,43.0300,36.7192,463650452,0.0000
CSCO,2018-05-31,43.9100,46.3700,42.5200,42.7100,36.4461,500681320,0.0000
CSCO,2018-04-30,42.5200,45.3400,40.1900,44.2900,37.7944,491552127,0.3300
CSCO,2018-03-29,44.6800,46.1600,41.5800,42.8900,36.3089,583373359,0.0000
CSCO,2018-02-28,41.0900,45.8900,37.3500,44.7800,37.9089,663601726,0.0000
CSCO,2018-01-31,38.6700,42.9800,38.4300,41.5400,35.1661,484156456,0.2900
CSCO,2017-12-29,37.0900,38.9950,36.7300,38.3000,32.1838,353962078,0.0000
CSCO,2017-11-30,34.2900,38.0300,33.6700,37.3000,31.3435,463639308,0.0000
CSCO,2017-10-31,33.6100,34.7300,33.1700,34.1500,28.6965,329394941,0.2900
CSCO,2017-09-29,32.2200,34.1000,31.4550,33.6300,28.0166,395200611,0.0000
CSCO,2017-08-31,31.5900,32.4652,30.3600,32.2100,26.8336,493635351,0.0000
CSCO,2017-07-31,31.0900,32.2500,30.6700,31.4500,26.2005,336949383,0.2900
CSCO,2017-06-30,31.5200,32.5000,31.0850,31.3000,25.8347,464480831,0.0000
CSCO,2017-05-31,34.1100,34.6000,30.3700,31.5300,26.0245,447891458,0.0000
CSCO,2017-04-28,33.7000,34.1100,32.4200,34.0700,28.1210,319380881,0.2900
CSCO,2017-03-31,34.2800,34.5300,33.6500,33.8000,27.6581,404090831,0.0000
CSCO,2017-02-28,30.8470,34.3200,30.4200,34.1800,27.9691,476211309,0.0000
CSCO,2017-01-31,30.3700,31.0500,29.8000,30.7200,25.1378,390387857,0.2600
CSCO,2016-12-30,29.8400,31.0650,29.1200,30.2200,24.5169,440511083,0.0000
CSCO,2016-11-30,30.8500,31.8900,29.5500,29.8200,24.1924,569547675,0.0000
CSCO,2016-10-31,31.3100,31.6800,29.8600,30.6800,24.8901,368562051,0.2600
CSCO,2016-09-30,31.4200,31.9500,30.6000,31.7200,25.5231,439863970,0.0000
CSCO,2016-08-31,30.7000,31.7000,30.0600,31.4400,25.2978,546905725,0.0000
CSCO,2016-07-29,28.7800,31.1500,28.1700,30.5300,24.5656,441933437,0.2600
CSCO,2016-06-30,28.8400,29.4100,27.1300,28.6900,22.8751,498638607,0.0000
CSCO,2016-05-31,27.4800,29.0800,25.8050,29.0500,23.1622,542516515,0.0000
CSCO,2016-04-29,28.3000,28.7000,26.9500,27.4900,21.9183,443380948,0.2600
CSCO,2016-03-31,26.4500,28.6800,26.2350,28.4700,22.4919,497924100,0.0000
CSCO,2016-02-29,23.4600,26.9132,22.4600,26.1800,20.6828,677901893,0.0000
CSCO,2016-01-29,26.3900,26.6600,22.4700,23.7900,18.7946,786284112,0.2100
CSCO,2015-12-31,27.2000,27.9000,25.9600,27.1550,21.2838,502120199,0.0000
CSCO,2015-11-30,28.8700,28.8700,25.8200,27.2500,21.3582,630582502,0.0000
CSCO,2015-10-30,26.0500,29.4900,25.3400,28.8500,22.6123,510886188,0.2100
CSCO,2015-09-30,25.2200,26.7300,24.9200,26.2450,20.4040,555487911,0.0000
CSCO,2015-08-31,28.4100,29.2050,23.0300,25.8800,20.1202,691229039,0.0000
CSCO,2015-07-31,27.4200,28.7700,26.8400,28.4200,22.0949,520262279,0.2100
CSCO,2015-06-30,29.6000,29.6200,27.3300,27.4600,21.1859,507210239,0.0000
CSCO,2015-05-29,28.8100,29.9000,28.6900,29.3100,22.6132,485415347,0.0000
CSCO,2015-04-30,27.3100,29.3300,26.8400,28.8300,22.2429,489815493,0.0000
CSCO,2015-03-31,29.3600,30.3100,26.6200,27.5250,21.2361,630441700,0.2100
CSCO,2015-02-27,26.3900,29.9900,25.9200,29.5100,22.5952,584764130,0.0000
CSCO,2015-01-30,27.8600,28.7000,26.3200,26.3650,20.1871,659491042,0.1900
CSCO,2014-12-31,27.5000,28.5900,26.1500,27.8150,21.1518,577451832,0.0000
CSCO,2014-11-28,24.4500,27.7800,24.4500,27.6400,21.0187,543779880,0.0000
CSCO,2014-10-31,25.2000,25.4200,22.4900,24.4700,18.6081,686630145,0.0000
CSCO,2014-09-30,24.9400,25.4150,24.4600,25.1700,19.1404,524862253,0.1900
CSCO,2014-08-29,25.1400,25.3700,24.2700,24.9900,18.8611,520011800,0.0000
CSCO,2014-07-31,24.9900,26.0800,24.7700,25.2300,19.0423,601686300,0.1900
CSCO,2014-06-30,24.6400,25.1700,24.4000,24.8500,18.6142,515651900,0.0000
CSCO,2014-05-30,23.1400,24.9300,22.4300,24.6200,18.4419,816008400,0.0000
CSCO,2014-04-30,22.3300,23.6400,22.3000,23.1100,17.3108,806717200,0.1900
CSCO,2014-03-31,21.5700,22.6900,21.2700,22.4150,16.6532,862634400,0.0000
CSCO,2014-02-28,21.9300,22.9200,21.4000,21.8000,16.1963,951920200,0.0000
CSCO,2014-01-31,22.1700,23.0000,21.6000,21.9100,16.2781,867246000,0.1700
CSCO,2013-12-31,21.2900,22.4700,20.2200,22.4300,16.5366,938261700,0.0000
CSCO,2013-11-29,22.6600,24.0000,20.7700,21.2500,15.6666,1088335300,0.0000
CSCO,2013-10-31,23.3300,23.4800,22.1000,22.5600,16.6324,876764600,0.1700
CSCO,2013-09-30,23.5800,24.8000,23.0200,23.4310,17.1491,649688500,0.0000
CSCO,2013-08-30,25.7900,26.4860,23.2200,23.3100,17.0606,851724100,0.0000
CSCO,2013-07-31,24.4200,26.1500,24.2200,25.5900,18.7293,680967500,0.1700
CSCO,2013-06-28,24.2600,24.9800,23.8800,24.3350,17.6872,736630100,0.0000
CSCO,2013-05-31,20.8300,24.6800,20.2900,24.1150,17.5273,1109907700,0.0000
CSCO,2013-04-30,21.0400,21.7000,19.9800,20.9200,15.2051,783097400,0.1700
CSCO,2013-03-28,20.7100,21.9800,20.5500,20.8950,15.0652,678943000,0.0000
CSCO,2013-02-28,20.7300,21.6700,20.4400,20.8550,15.0364,697094300,0.0000
CSCO,2013-01-31,20.1200,21.2600,20.0100,20.5700,14.8309,765378900,0.0000
CSCO,2012-12-31,19.0200,20.5400,18.9500,19.6494,14.1672,780170100,0.0000
CSCO,2012-11-30,17.1700,19.1300,16.6800,18.9100,13.6341,907821400,0.1400
