symbol,Date,Adj Close
AMGN,2002-03-01,43.5777702331543
AMGN,2002-04-01,38.61246871948242
AMGN,2002-05-01,34.778968811035156
AMGN,2002-06-01,30.58036994934082
AMGN,2002-07-01,33.325889587402344
AMGN,2002-08-01,32.880462646484375
AMGN,2002-09-01,30.448942184448242
AMGN,2002-10-01,33.99767303466797
AMGN,2002-11-01,34.46497344970703
AMGN,2002-12-01,35.29739761352539
AMGN,2003-01-01,37.21050262451172
AMGN,2003-02-01,39.8975944519043
AMGN,2003-03-01,42.02244567871094
AMGN,2003-04-01,44.76067352294922
AMGN,2003-05-01,47.27251434326172
AMGN,2003-06-01,48.14874267578125
AMGN,2003-07-01,50.69712448120117
AMGN,2003-08-01,48.14874267578125
AMGN,2003-09-01,47.11187744140625
AMGN,2003-10-01,45.096561431884766
AMGN,2003-11-01,42.073570251464844
AMGN,2003-12-01,45.11846160888672
AMGN,2004-01-01,47.21411895751953
AMGN,2004-02-01,46.38899230957031
AMGN,2004-03-01,42.460575103759766
AMGN,2004-04-01,41.190032958984375
AMGN,2004-05-01,39.941410064697266
AMGN,2004-06-01,39.846492767333984
AMGN,2004-07-01,41.53321075439453
AMGN,2004-08-01,43.292991638183594
AMGN,2004-09-01,41.48210906982422
AMGN,2004-10-01,41.47482681274414
AMGN,2004-11-01,43.84061813354492
AMGN,2004-12-01,46.841705322265625
AMGN,2005-01-01,45.447044372558594
AMGN,2005-02-01,44.98702621459961
AMGN,2005-03-01,42.504371643066406
AMGN,2005-04-01,42.504371643066406
AMGN,2005-05-01,45.69532012939453
AMGN,2005-06-01,44.14729690551758
AMGN,2005-07-01,58.24728775024414
AMGN,2005-08-01,58.34220886230469
AMGN,2005-09-01,58.174251556396484
AMGN,2005-10-01,55.216976165771484
AMGN,2005-11-01,59.09429931640625
AMGN,2005-12-01,57.58279037475586
AMGN,2006-01-01,53.223567962646484
AMGN,2006-02-01,55.114776611328125
AMGN,2006-03-01,53.1213493347168
AMGN,2006-04-01,49.43388366699219
AMGN,2006-05-01,49.35356521606445
AMGN,2006-06-01,47.63031768798828
AMGN,2006-07-01,50.901580810546875
AMGN,2006-08-01,49.67484664916992
AMGN,2006-09-01,52.23051834106445
AMGN,2006-10-01,55.42875671386719
AMGN,2006-11-01,51.87273025512695
AMGN,2006-12-01,49.87930679321289
AMGN,2007-01-01,51.383514404296875
AMGN,2007-02-01,46.92203140258789
AMGN,2007-03-01,40.80302810668945
AMGN,2007-04-01,46.834407806396484
AMGN,2007-05-01,41.21925354003906
AMGN,2007-06-01,40.37223815917969
AMGN,2007-07-01,39.24043655395508
AMGN,2007-08-01,36.58983612060547
AMGN,2007-09-01,41.30686569213867
AMGN,2007-10-01,42.43135452270508
AMGN,2007-11-01,40.343021392822266
AMGN,2007-12-01,33.91004180908203
AMGN,2008-01-01,34.01956558227539
AMGN,2008-02-01,33.238258361816406
AMGN,2008-03-01,30.507347106933594
AMGN,2008-04-01,30.57307243347168
AMGN,2008-05-01,32.1502799987793
AMGN,2008-06-01,34.43577575683594
AMGN,2008-07-01,45.731807708740234
AMGN,2008-08-01,45.892459869384766
AMGN,2008-09-01,43.27838134765625
AMGN,2008-10-01,43.731101989746094
AMGN,2008-11-01,40.55477523803711
AMGN,2008-12-01,42.168495178222656
AMGN,2009-01-01,40.05094528198242
AMGN,2009-02-01,35.728214263916016
AMGN,2009-03-01,36.15903854370117
AMGN,2009-04-01,35.3923225402832
AMGN,2009-05-01,36.46571350097656
AMGN,2009-06-01,38.65627670288086
AMGN,2009-07-01,45.498165130615234
AMGN,2009-08-01,43.65077590942383
AMGN,2009-09-01,43.979366302490234
AMGN,2009-10-01,39.15280532836914
AMGN,2009-11-01,41.146240234375
AMGN,2009-12-01,41.30686569213867
AMGN,2010-01-01,42.70153045654297
AMGN,2010-02-01,41.336090087890625
AMGN,2010-03-01,43.69459533691406
AMGN,2010-04-01,41.84720230102539
AMGN,2010-05-01,37.809268951416016
AMGN,2010-06-01,38.40800094604492
AMGN,2010-07-01,39.8172721862793
AMGN,2010-08-01,37.2689094543457
AMGN,2010-09-01,40.24080276489258
AMGN,2010-10-01,41.75958251953125
AMGN,2010-11-01,38.47372817993164
AMGN,2010-12-01,40.08743667602539
AMGN,2011-01-01,40.21889114379883
AMGN,2011-02-01,37.48067855834961
AMGN,2011-03-01,39.0286750793457
AMGN,2011-04-01,41.51133346557617
AMGN,2011-05-01,44.205718994140625
AMGN,2011-06-01,42.606597900390625
AMGN,2011-07-01,39.941410064697266
AMGN,2011-08-01,40.452537536621094
AMGN,2011-09-01,40.3502197265625
AMGN,2011-10-01,42.04616165161133
AMGN,2011-11-01,42.51603698730469
AMGN,2011-12-01,47.37269973754883
AMGN,2012-01-01,50.11724090576172
AMGN,2012-02-01,50.1762580871582
AMGN,2012-03-01,50.41617965698242
AMGN,2012-04-01,52.74525451660156
AMGN,2012-05-01,51.56588363647461
AMGN,2012-06-01,54.356849670410156
AMGN,2012-07-01,61.58108901977539
AMGN,2012-08-01,62.5651741027832
AMGN,2012-09-01,63.11732864379883
AMGN,2012-10-01,64.76472473144531
AMGN,2012-11-01,66.4945068359375
AMGN,2012-12-01,64.82044982910156
AMGN,2013-01-01,64.26398468017578
AMGN,2013-02-01,68.8435287475586
AMGN,2013-03-01,77.50502014160156
AMGN,2013-04-01,78.79032897949219
AMGN,2013-05-01,76.00798797607422
AMGN,2013-06-01,74.92359161376953
AMGN,2013-07-01,82.23670959472656
AMGN,2013-08-01,82.7303237915039
AMGN,2013-09-01,85.36536407470703
AMGN,2013-10-01,88.58411407470703
AMGN,2013-11-01,87.01287078857422
AMGN,2013-12-01,87.37574768066406
AMGN,2014-01-01,91.10572814941406
AMGN,2014-02-01,94.98896789550781
AMGN,2014-03-01,94.94959259033203
AMGN,2014-04-01,86.02737426757812
AMGN,2014-05-01,89.2914047241211
AMGN,2014-06-01,91.62380981445312
AMGN,2014-07-01,98.605712890625
AMGN,2014-08-01,107.88652038574219
AMGN,2014-09-01,109.24589538574219
AMGN,2014-10-01,126.13912963867188
AMGN,2014-11-01,128.57354736328125
AMGN,2014-12-01,124.36474609375
AMGN,2015-01-01,118.87609100341797
AMGN,2015-02-01,123.13897705078125
AMGN,2015-03-01,125.46273040771484
AMGN,2015-04-01,123.94002532958984
AMGN,2015-05-01,122.64495849609375
AMGN,2015-06-01,121.08837127685547
AMGN,2015-07-01,139.2847442626953
AMGN,2015-08-01,119.71599578857422
AMGN,2015-09-01,109.6069564819336
AMGN,2015-10-01,125.3443374633789
AMGN,2015-11-01,127.65817260742188
AMGN,2015-12-01,129.28395080566406
AMGN,2016-01-01,121.63825988769531
AMGN,2016-02-01,113.31558227539062
AMGN,2016-03-01,120.23855590820312
AMGN,2016-04-01,126.95101165771484
AMGN,2016-05-01,126.67034149169922
AMGN,2016-06-01,122.82219696044922
AMGN,2016-07-01,138.87026977539062
AMGN,2016-08-01,137.2799530029297
AMGN,2016-09-01,135.4392547607422
AMGN,2016-10-01,114.61308288574219
AMGN,2016-11-01,116.97578430175781
AMGN,2016-12-01,119.51522827148438
AMGN,2017-01-01,128.0736541748047
AMGN,2017-02-01,144.29945373535156
AMGN,2017-03-01,135.03932189941406
AMGN,2017-04-01,134.42205810546875
AMGN,2017-05-01,127.77175903320312
AMGN,2017-06-01,142.78033447265625
AMGN,2017-07-01,144.67047119140625
AMGN,2017-08-01,147.37307739257812
AMGN,2017-09-01,155.61131286621094
AMGN,2017-10-01,146.2387237548828
AMGN,2017-11-01,146.60595703125
AMGN,2017-12-01,146.12918090820312
AMGN,2018-01-01,156.33892822265625
AMGN,2018-02-01,154.4230499267578
AMGN,2018-03-01,144.33824157714844
AMGN,2018-04-01,147.72491455078125
AMGN,2018-05-01,152.0767364501953
AMGN,2018-06-01,157.49087524414062
AMGN,2018-07-01,167.69508361816406
AMGN,2018-08-01,170.47645568847656
AMGN,2018-09-01,178.06204223632812
AMGN,2018-10-01,165.60659790039062
AMGN,2018-11-01,178.88670349121094
AMGN,2018-12-01,168.3891143798828
AMGN,2019-01-01,161.84979248046875
AMGN,2019-02-01,164.4187774658203
AMGN,2019-03-01,165.6029510498047
AMGN,2019-04-01,156.31076049804688
AMGN,2019-05-01,145.31008911132812
AMGN,2019-06-01,162.0172882080078
AMGN,2019-07-01,164.03945922851562
AMGN,2019-08-01,183.4167938232422
AMGN,2019-09-01,171.3375701904297
AMGN,2019-10-01,188.81576538085938
AMGN,2019-11-01,207.82569885253906
AMGN,2019-12-01,214.86639404296875
AMGN,2020-01-01,192.5659637451172
AMGN,2020-02-01,178.01992797851562
AMGN,2020-03-01,181.9764862060547
AMGN,2020-04-01,214.73098754882812
AMGN,2020-05-01,206.185546875
AMGN,2020-06-01,213.14801025390625
AMGN,2020-07-01,221.10964965820312
AMGN,2020-08-01,228.92672729492188
AMGN,2020-09-01,231.22438049316406
AMGN,2020-10-01,197.36314392089844
AMGN,2020-11-01,202.0029296875
AMGN,2020-12-01,210.59268188476562
AMGN,2021-01-01,221.1351318359375
AMGN,2021-02-01,206.01300048828125
AMGN,2021-03-01,229.5893096923828
AMGN,2021-04-01,221.127685546875
AMGN,2021-05-01,219.5590057373047
AMGN,2021-06-01,226.5016632080078
AMGN,2021-07-01,224.4480743408203
AMGN,2021-08-01,209.5709686279297
AMGN,2021-09-01,199.12828063964844
AMGN,2021-10-01,193.8094482421875
AMGN,2021-11-01,186.23387145996094
AMGN,2021-12-01,212.43357849121094
AMGN,2022-01-01,214.48263549804688
AMGN,2022-02-01,213.85943603515625
AMGN,2022-03-01,230.30247497558594
AMGN,2022-04-01,222.08352661132812
AMGN,2022-05-01,244.51182556152344
AMGN,2022-06-01,233.5736541748047
AMGN,2022-07-01,237.5769500732422
AMGN,2022-08-01,230.69358825683594
AMGN,2022-09-01,218.06031799316406
AMGN,2022-10-01,261.546630859375
AMGN,2022-11-01,277.073974609375
AMGN,2022-12-01,255.83779907226562
AMGN,2023-01-01,245.8629913330078
AMGN,2023-02-01,225.66014099121094
AMGN,2023-03-01,237.56553649902344
AMGN,2023-04-01,235.59034729003906
AMGN,2023-05-01,216.8307647705078
AMGN,2023-06-01,220.235595703125
AMGN,2023-07-01,232.26809692382812
AMGN,2023-08-01,254.27975463867188
AMGN,2023-09-01,256.7099914550781
CMCSA,2000-01-01,10.618597030639648
CMCSA,2000-02-01,9.849135398864746
CMCSA,2000-03-01,10.1569185256958
CMCSA,2000-04-01,9.602906227111816
CMCSA,2000-05-01,9.248950958251953
CMCSA,2000-06-01,9.572128295898438
CMCSA,2000-07-01,8.310205459594727
CMCSA,2000-08-01,9.033503532409668
CMCSA,2000-09-01,10.018417358398438
CMCSA,2000-10-01,9.879910469055176
CMCSA,2000-11-01,9.233561515808105
CMCSA,2000-12-01,10.172307014465332
CMCSA,2001-01-01,10.418538093566895
CMCSA,2001-02-01,10.480093002319336
CMCSA,2001-03-01,10.141531944274902
CMCSA,2001-04-01,10.624748229980469
CMCSA,2001-05-01,9.962397575378418
CMCSA,2001-06-01,10.575509071350098
CMCSA,2001-07-01,9.184319496154785
CMCSA,2001-08-01,8.984870910644531
CMCSA,2001-09-01,8.753417015075684
CMCSA,2001-10-01,8.782968521118164
CMCSA,2001-11-01,9.319744110107422
CMCSA,2001-12-01,8.864219665527344
CMCSA,2002-01-01,8.814970970153809
CMCSA,2002-02-01,8.553972244262695
CMCSA,2002-03-01,8.236340522766113
CMCSA,2002-04-01,6.9411749839782715
CMCSA,2002-05-01,7.303132057189941
CMCSA,2002-06-01,5.9587249755859375
CMCSA,2002-07-01,5.348079204559326
CMCSA,2002-08-01,6.04736852645874
CMCSA,2002-09-01,5.252050876617432
CMCSA,2002-10-01,5.771592617034912
CMCSA,2002-11-01,5.771592617034912
CMCSA,2002-12-01,5.80360221862793
CMCSA,2003-01-01,6.557060241699219
CMCSA,2003-02-01,7.194787979125977
CMCSA,2003-03-01,7.039669990539551
CMCSA,2003-04-01,7.854684829711914
CMCSA,2003-05-01,7.389312744140625
CMCSA,2003-06-01,7.431172847747803
CMCSA,2003-07-01,7.505038261413574
CMCSA,2003-08-01,7.327754497528076
CMCSA,2003-09-01,7.5887556076049805
CMCSA,2003-10-01,8.339754104614258
CMCSA,2003-11-01,7.7808122634887695
CMCSA,2003-12-01,8.073826789855957
CMCSA,2004-01-01,8.396383285522461
CMCSA,2004-02-01,7.374540328979492
CMCSA,2004-03-01,7.081528186798096
CMCSA,2004-04-01,7.426246166229248
CMCSA,2004-05-01,7.128312110900879
CMCSA,2004-06-01,6.919018268585205
CMCSA,2004-07-01,6.746654987335205
CMCSA,2004-08-01,6.936251640319824
CMCSA,2004-09-01,6.953487873077393
CMCSA,2004-10-01,7.263735294342041
CMCSA,2004-11-01,7.396700859069824
CMCSA,2004-12-01,8.194478988647461
CMCSA,2005-01-01,7.926087856292725
CMCSA,2005-02-01,7.992570400238037
CMCSA,2005-03-01,8.31758975982666
CMCSA,2005-04-01,7.903927326202393
CMCSA,2005-05-01,7.928551197052002
CMCSA,2005-06-01,7.551826000213623
CMCSA,2005-07-01,7.566596031188965
CMCSA,2005-08-01,7.569057941436768
CMCSA,2005-09-01,7.23418664932251
CMCSA,2005-10-01,6.847610950469971
CMCSA,2005-11-01,6.500428199768066
CMCSA,2005-12-01,6.382237434387207
CMCSA,2006-01-01,6.850071430206299
CMCSA,2006-02-01,6.6063055992126465
CMCSA,2006-03-01,6.441335201263428
CMCSA,2006-04-01,7.620770454406738
CMCSA,2006-05-01,7.911316394805908
CMCSA,2006-06-01,8.061516761779785
CMCSA,2006-07-01,8.465330123901367
CMCSA,2006-08-01,8.627839088439941
CMCSA,2006-09-01,9.08582878112793
CMCSA,2006-10-01,10.014105796813965
CMCSA,2006-11-01,9.962397575378418
CMCSA,2006-12-01,10.422845840454102
CMCSA,2007-01-01,10.920228004455566
CMCSA,2007-02-01,9.499488830566406
CMCSA,2007-03-01,9.584439277648926
CMCSA,2007-04-01,9.846670150756836
CMCSA,2007-05-01,10.123677253723145
CMCSA,2007-06-01,10.38591194152832
CMCSA,2007-07-01,9.70262622833252
CMCSA,2007-08-01,9.636147499084473
CMCSA,2007-09-01,8.930699348449707
CMCSA,2007-10-01,7.774657249450684
CMCSA,2007-11-01,7.586295127868652
CMCSA,2007-12-01,6.744194507598877
CMCSA,2008-01-01,6.707263469696045
CMCSA,2008-02-01,7.216953754425049
CMCSA,2008-03-01,7.1430840492248535
CMCSA,2008-04-01,7.615264892578125
CMCSA,2008-05-01,8.337882995605469
CMCSA,2008-06-01,7.029760360717773
CMCSA,2008-07-01,7.64120626449585
CMCSA,2008-08-01,7.87579345703125
CMCSA,2008-09-01,7.2994279861450195
CMCSA,2008-10-01,5.860366344451904
CMCSA,2008-11-01,6.47001838684082
CMCSA,2008-12-01,6.298379421234131
CMCSA,2009-01-01,5.466306686401367
CMCSA,2009-02-01,4.890161991119385
CMCSA,2009-03-01,5.107333660125732
CMCSA,2009-04-01,5.788812637329102
CMCSA,2009-05-01,5.180306434631348
CMCSA,2009-06-01,5.439882755279541
CMCSA,2009-07-01,5.590364933013916
CMCSA,2009-08-01,5.791773796081543
CMCSA,2009-09-01,6.381535053253174
CMCSA,2009-10-01,5.4817681312561035
CMCSA,2009-11-01,5.567099094390869
CMCSA,2009-12-01,6.402544021606445
CMCSA,2010-01-01,6.011401653289795
